"CruiseHaul","survey","maturity","maturity_table","sex","fork_length","matcode","latitude","longitude","year","datetime","yday","is_spsp","is_mature","mat5stage","weight"
"199605-27",199605,"Prespawning I",11,"Female",58,4,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Prespawning II",11,"Female",52,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Prespawning II",11,"Female",53,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Spent I",11,"Female",50,7,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,1,1,"Spent",1
"199605-27",199605,"Prespawning I",11,"Female",55,4,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Spent I",11,"Female",54,7,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,1,1,"Spent",1
"199605-27",199605,"Developing II",11,"Female",54,3,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,0,"Developing",1
"199605-27",199605,"Prespawning II",11,"Female",53,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Spent I",11,"Female",54,7,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,1,1,"Spent",1
"199605-27",199605,"Prespawning II",11,"Female",56,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Prespawning II",11,"Female",57,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Prespawning II",11,"Female",64,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Prespawning II",11,"Female",56,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Prespawning II",11,"Female",57,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Prespawning I",11,"Female",54,4,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Prespawning II",11,"Female",53,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Prespawning II",11,"Female",54,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Spent I",11,"Female",51,7,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,1,1,"Spent",1
"199605-27",199605,"Spent I",11,"Female",47,7,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,1,1,"Spent",1
"199605-27",199605,"Prespawning II",11,"Female",59,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Prespawning I",11,"Female",55,4,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Prespawning II",11,"Female",52,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Spent I",11,"Female",49,7,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,1,1,"Spent",1
"199605-27",199605,"Spent I",11,"Female",57,7,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,1,1,"Spent",1
"199605-27",199605,"Prespawning II",11,"Female",53,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Spent I",11,"Female",50,7,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,1,1,"Spent",1
"199605-27",199605,"Prespawning II",11,"Female",53,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Spawning",11,"Female",52,6,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,1,1,"Spawning",1
"199605-27",199605,"Prespawning II",11,"Female",51,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Spent I",11,"Female",54,7,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,1,1,"Spent",1
"199605-27",199605,"Spent I",11,"Female",53,7,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,1,1,"Spent",1
"199605-27",199605,"Prespawning II",11,"Female",51,5,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,0,1,"Prespawning",1
"199605-27",199605,"Spent I",11,"Female",51,7,58.04433,-154.19183,1996,1996-03-23 19:48:00,83,1,1,"Spent",1
"199605-28",199605,"Prespawning II",11,"Female",55,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Spent I",11,"Female",53,7,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,1,1,"Spent",1
"199605-28",199605,"Spent I",11,"Female",59,7,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,1,1,"Spent",1
"199605-28",199605,"Spawning",11,"Female",53,6,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,1,1,"Spawning",1
"199605-28",199605,"Prespawning II",11,"Female",49,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",53,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",52,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",52,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",50,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Spawning",11,"Female",52,6,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,1,1,"Spawning",1
"199605-28",199605,"Spent I",11,"Female",52,7,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,1,1,"Spent",1
"199605-28",199605,"Prespawning II",11,"Female",54,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Spawning",11,"Female",51,6,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,1,1,"Spawning",1
"199605-28",199605,"Prespawning II",11,"Female",53,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",52,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",50,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",57,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Spent I",11,"Female",47,7,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,1,1,"Spent",1
"199605-28",199605,"Prespawning II",11,"Female",52,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",52,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",51,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",48,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",55,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Spent I",11,"Female",63,7,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,1,1,"Spent",1
"199605-28",199605,"Spent I",11,"Female",55,7,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,1,1,"Spent",1
"199605-28",199605,"Prespawning II",11,"Female",54,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",52,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",53,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",53,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",53,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-28",199605,"Prespawning II",11,"Female",47,5,58.15317,-154.04183,1996,1996-03-24 02:48:00,84,0,1,"Prespawning",1
"199605-29",199605,"Prespawning II",11,"Female",56,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spent I",11,"Female",63,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Spent I",11,"Female",56,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Prespawning II",11,"Female",51,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Prespawning II",11,"Female",54,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Prespawning II",11,"Female",53,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Prespawning II",11,"Female",56,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spent I",11,"Female",48,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Spent I",11,"Female",55,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Spent I",11,"Female",51,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Spent I",11,"Female",58,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Spent I",11,"Female",59,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Spent I",11,"Female",61,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Prespawning II",11,"Female",48,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spawning",11,"Female",51,6,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spawning",1
"199605-29",199605,"Prespawning II",11,"Female",60,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spawning",11,"Female",49,6,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spawning",1
"199605-29",199605,"Spent I",11,"Female",52,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Prespawning II",11,"Female",48,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Prespawning II",11,"Female",55,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Prespawning II",11,"Female",53,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spent I",11,"Female",49,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Spawning",11,"Female",51,6,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spawning",1
"199605-29",199605,"Spent I",11,"Female",55,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Prespawning II",11,"Female",54,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spent I",11,"Female",50,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Prespawning II",11,"Female",51,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spent I",11,"Female",51,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Prespawning II",11,"Female",50,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Prespawning II",11,"Female",51,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spawning",11,"Female",56,6,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spawning",1
"199605-29",199605,"Spent I",11,"Female",43,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Spent I",11,"Female",46,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Prespawning II",11,"Female",53,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spawning",11,"Female",56,6,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spawning",1
"199605-29",199605,"Prespawning II",11,"Female",49,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spent I",11,"Female",52,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Prespawning II",11,"Female",54,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spawning",11,"Female",55,6,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spawning",1
"199605-29",199605,"Prespawning II",11,"Female",50,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Prespawning II",11,"Female",61,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Prespawning II",11,"Female",55,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spent I",11,"Female",53,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Spent I",11,"Female",54,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Spent I",11,"Female",49,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Spent I",11,"Female",52,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Prespawning II",11,"Female",54,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spawning",11,"Female",53,6,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spawning",1
"199605-29",199605,"Spent I",11,"Female",48,7,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spent",1
"199605-29",199605,"Prespawning II",11,"Female",64,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spawning",11,"Female",53,6,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spawning",1
"199605-29",199605,"Prespawning II",11,"Female",50,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Prespawning II",11,"Female",53,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Prespawning II",11,"Female",53,5,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,0,1,"Prespawning",1
"199605-29",199605,"Spawning",11,"Female",55,6,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spawning",1
"199605-29",199605,"Spawning",11,"Female",51,6,58.16383,-154.0835,1996,1996-03-24 05:35:00,84,1,1,"Spawning",1
